Source,Device,Country,PreviousDonor,Wikipedia_use,Regular_user,Rely_on_Wikipedia,Since_message,Support_free_knowledge,Ad_free,Stay_Online,Support_charity,Support_volunteers,Like_privacy,Is_wp_nonprofit,Seen_messages,Morebanners_lessmoney,Too_many_banners,Enjoy_banners,Infrequent,Less_naggy,Don’t_mind_banners,Annoyed,Fundraising_necessary,Donate_other_charities,Trust_in_article,Mobile_purchases,Age,Gender,Legacy
Email,A desktop or laptop computer,United States,Yes,Several times a week,Somewhat,Absolutely,Absolutely,Absolutely,Absolutely,Absolutely,Absolutely,Somewhat,Absolutely,Yes,This was the first time I saw the message,Agree,Disagree,Agree,Agree,Agree,Disagree,Disagree,Agree,Yes,Presentation,Yes,60-69,Male,No thank you
Email,A desktop or laptop computer,United States,Yes,Several times a week,Somewhat,Absolutely,Absolutely,Absolutely,Absolutely,Absolutely,Absolutely,Somewhat,Absolutely,Yes,This was the first time I saw the message,Agree,Don't know,Agree,Don't know,Agree,Agree,Don't know,Agree,Yes,References,Yes,60-69,Male,No thank you
Email,A desktop or laptop computer,United States,Yes,Several times a week,Somewhat,Absolutely,Absolutely,Absolutely,Somewhat,Absolutely,Absolutely,Absolutely,Absolutely,I had never thought about it before,I haven't seen one this year,Disagree,Disagree,Agree,Agree,Don't know,Agree,Disagree,Agree,Yes,Presentation,Yes,60-69,Male,No thank you
Email,A desktop or laptop computer,United States,Yes,Several times a week,Somewhat,Absolutely,Absolutely,Absolutely,Somewhat,Absolutely,Absolutely,Absolutely,Absolutely,I had never thought about it before,This was the first time I saw the message,Agree,Disagree,Don't know,Agree,Agree,Agree,Don't know,Don't know,Yes,Presentation,Yes,80+,Female,No thank you
Email,A desktop or laptop computer,United States,Yes,Several times a week,Somewhat,Absolutely,Somewhat,Absolutely,Absolutely,Absolutely,Absolutely,Absolutely,Absolutely,Yes,2-3 times,Agree,Don't know,Don't know,Agree,Agree,Don't know,Don't know,Agree,Yes,Community,No,70-79,Male,No thank you
Email,A desktop or laptop computer,United States,Yes,Several times a week,Somewhat,Absolutely,Somewhat,Absolutely,Absolutely,Absolutely,Absolutely,Absolutely,Absolutely,Yes,Not sure,Agree,Disagree,Agree,Agree,Agree,Agree,Disagree,Agree,Yes,References,Yes,70-79,Male,No thank you
Email,A desktop or laptop computer,United States,Yes,Several times a week,Somewhat,Absolutely,Somewhat,Absolutely,Absolutely,Absolutely,Absolutely,Somewhat,Absolutely,Yes,This was the first time I saw the message,Agree,Disagree,Disagree,Agree,Agree,Agree,Disagree,Agree,Yes,Presentation,No,80+,Male,No thank you
Email,A desktop or laptop computer,United States,Yes,Several times a week,Somewhat,Absolutely,Somewhat,Absolutely,Absolutely,Absolutely,Somewhat,Somewhat,Somewhat,Yes,I haven't seen one this year,Disagree,Disagree,Disagree,Agree,Agree,Agree,Disagree,Agree,Yes,References,Yes,60-69,Male,No thank you
Email,A desktop or laptop computer,United States,Yes,Several times a week,Somewhat,Absolutely,Somewhat,Absolutely,Somewhat,Absolutely,Somewhat,Absolutely,Absolutely,No,I haven't seen one this year,Agree,Disagree,Don't know,Agree,Don't know,Don't know,Don't know,Disagree,No,Community,Yes,70-79,Male,No thank you
Email,A desktop or laptop computer,United States,Yes,Several times a week,Somewhat,Absolutely,Somewhat,Absolutely,Somewhat,Absolutely,Somewhat,Absolutely,Absolutely,Yes,I haven't seen one this year,Agree,Disagree,Agree,Agree,Agree,Agree,Disagree,Agree,Yes,Community,Yes,30-39,Male,No thank you
Email,A desktop or laptop computer,United States,Yes,Several times a week,Somewhat,Absolutely,Somewhat,Somewhat,Absolutely,Absolutely,Absolutely,Absolutely,Absolutely,Yes,This was the first time I saw the message,Disagree,Don't know,Don't know,Agree,Agree,Agree,Don't know,Agree,Yes,References,No,60-69,Female,No thank you
Email,A desktop or laptop computer,United States,Yes,Several times a week,Somewhat,Not at all,Somewhat,Absolutely,Absolutely,Absolutely,Absolutely,Somewhat,Somewhat,Yes,This was the first time I saw the message,Agree,Disagree,Don't know,Agree,Agree,Don't know,Disagree,Agree,Yes,References,Yes,60-69,Male,No thank you
Email,A desktop or laptop computer,United States,Yes,Several times a week,Somewhat,Not at all,Somewhat,Absolutely,Somewhat,Absolutely,Somewhat,Absolutely,Somewhat,Yes,This was the first time I saw the message,Agree,Disagree,Agree,Agree,Agree,Disagree,Disagree,Don't know,No,References,No,70-79,Male,No thank you
Email,A desktop or laptop computer,United States,Yes,Several times a week,Somewhat,Not at all,Somewhat,Not at all,Absolutely,Absolutely,Absolutely,Absolutely,Not at all,Yes,Not sure,Disagree,Disagree,Don't know,Don't know,Don't know,Don't know,Don't know,Agree,Yes,Community,Yes,70-79,Male,No thank you
Email,A desktop or laptop computer,United States,Yes,Several times a week,Somewhat,Not at all,Somewhat,Somewhat,Absolutely,Absolutely,Absolutely,Somewhat,Absolutely,Yes,Not sure,Don't know,Disagree,Agree,Agree,Agree,Agree,Disagree,Agree,Yes,Presentation,Yes,60-69,Female,No thank you
Email,A desktop or laptop computer,United States,Yes,Several times a week,Somewhat,Somewhat,Absolutely,Absolutely,Absolutely,Absolutely,Absolutely,Absolutely,Absolutely,I had never thought about it before,Not sure,Agree,Don't know,Don't know,Don't know,Agree,Disagree,Don't know,Don't know,Yes,References,No,70-79,Male,No thank you
Email,A desktop or laptop computer,United States,Yes,Several times a week,Somewhat,Somewhat,Absolutely,Absolutely,Absolutely,Absolutely,Absolutely,Absolutely,Absolutely,Yes,I haven't seen one this year,Agree,Disagree,Disagree,Agree,Agree,Disagree,Disagree,Don't know,Yes,References,Yes,70-79,Male,No thank you
Email,A desktop or laptop computer,United States,Yes,Several times a week,Somewhat,Somewhat,Absolutely,Absolutely,Absolutely,Absolutely,Absolutely,Absolutely,Absolutely,Yes,I haven't seen one this year,Don't know,Disagree,Agree,Disagree,Agree,Agree,Disagree,Agree,Yes,References,No,70-79,Male,No thank you
Email,A desktop or laptop computer,United States,Yes,Several times a week,Somewhat,Somewhat,Absolutely,Absolutely,Absolutely,Absolutely,Absolutely,Absolutely,Absolutely,Yes,I haven't seen one this year,Don't know,Don't know,Agree,Agree,Agree,Agree,Disagree,Agree,Yes,References,Yes,70-79,Female,No thank you
Email,A desktop or laptop computer,United States,Yes,Several times a week,Somewhat,Somewhat,Absolutely,Absolutely,Absolutely,Absolutely,Absolutely,Absolutely,Absolutely,Yes,This was the first time I saw the message,Agree,Disagree,Disagree,Agree,Agree,Agree,Disagree,Agree,Yes,References,No,80+,Male,No thank you
Email,A desktop or laptop computer,United States,Yes,Several times a week,Somewhat,Somewhat,Absolutely,Absolutely,Absolutely,Absolutely,Absolutely,Absolutely,Somewhat,Yes,Not sure,Don't know,Don't know,Agree,Don't know,Agree,Agree,Agree,Don't know,No,Community,Yes,40-49,Male,"Yes, Iâ€™m interested; hereâ€™s my email address:"
Email,A desktop or laptop computer,United States,Yes,Several times a week,Somewhat,Somewhat,Absolutely,Absolutely,Absolutely,Absolutely,Absolutely,Somewhat,Absolutely,Yes,I haven't seen one this year,Disagree,Disagree,Agree,Agree,Agree,Agree,Disagree,Agree,Yes,References,Yes,60-69,Female,No thank you
Email,A desktop or laptop computer,United States,Yes,Several times a week,Somewhat,Somewhat,Absolutely,Absolutely,Absolutely,Absolutely,Somewhat,Somewhat,Absolutely,Yes,This was the first time I saw the message,Agree,Disagree,Agree,Agree,Agree,Disagree,Disagree,Agree,Yes,References,Yes,70-79,Female,No thank you
Email,A desktop or laptop computer,United States,Yes,Several times a week,Somewhat,Somewhat,Absolutely,Absolutely,Not at all,Absolutely,Somewhat,Not at all,Not at all,Yes,I haven't seen one this year,Don't know,Don't know,Disagree,Agree,Agree,Agree,Disagree,Don't know,Yes,References,Yes,30-39,Male,No thank you
Email,A desktop or laptop computer,United States,Yes,Several times a week,Somewhat,Somewhat,Absolutely,Absolutely,Somewhat,Absolutely,Absolutely,Absolutely,Absolutely,Yes,This was the first time I saw the message,Agree,Disagree,Agree,Don't know,Agree,Agree,Disagree,Agree,Yes,References,Yes,60-69,Female,No thank you
Email,A desktop or laptop computer,United States,Yes,Several times a week,Somewhat,Somewhat,Absolutely,Somewhat,Absolutely,Absolutely,Absolutely,Absolutely,Absolutely,Yes,I haven't seen one this year,Don't know,Disagree,Agree,Agree,Agree,Don't know,Don't know,Don't know,Yes,Presentation,Yes,60-69,Male,No thank you
Email,A desktop or laptop computer,United States,Yes,Several times a week,Somewhat,Somewhat,Not at all,Absolutely,Somewhat,Absolutely,Not at all,Not at all,Not at all,I had never thought about it before,Not sure,Disagree,Don't know,Don't know,Don't know,Don't know,Agree,Disagree,Don't know,Yes,References,Yes,80+,Male,No thank you
Email,A desktop or laptop computer,United States,Yes,Several times a week,Somewhat,Somewhat,Not at all,Not at all,Not at all,Somewhat,Not at all,Not at all,Not at all,Yes,Not sure,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Agree,Yes,Community,No,70-79,Male,No thank you
Email,A desktop or laptop computer,United States,Yes,Several times a week,Somewhat,Somewhat,Not at all,Somewhat,Somewhat,Absolutely,Somewhat,Somewhat,Not at all,Yes,Not sure,Don't know,Don't know,Don't know,Agree,Don't know,Don't know,Disagree,Don't know,Yes,References,Yes,70-79,Male,No thank you
Email,A desktop or laptop computer,United States,Yes,Several times a week,Somewhat,Somewhat,Somewhat,Absolutely,Absolutely,Absolutely,Absolutely,Absolutely,Absolutely,Yes,I haven't seen one this year,Agree,Disagree,Agree,Agree,Agree,Agree,Disagree,Don't know,Yes,References,No,70-79,Male,No thank you
Email,A desktop or laptop computer,United States,Yes,Several times a week,Somewhat,Somewhat,Somewhat,Absolutely,Absolutely,Absolutely,Absolutely,Absolutely,Absolutely,Yes,I haven't seen one this year,Agree,Don't know,Don't know,Agree,Agree,Disagree,Disagree,Agree,Yes,References,Yes,70-79,Male,No thank you
Email,A desktop or laptop computer,United States,Yes,Several times a week,Somewhat,Somewhat,Somewhat,Absolutely,Absolutely,Absolutely,Absolutely,Absolutely,Absolutely,Yes,This was the first time I saw the message,Agree,Disagree,Agree,Agree,Agree,Don't know,Disagree,Agree,Yes,Presentation,No,60-69,Male,No thank you
Email,A desktop or laptop computer,United States,Yes,Several times a week,Somewhat,Somewhat,Somewhat,Absolutely,Absolutely,Absolutely,Absolutely,Somewhat,Somewhat,Yes,I haven't seen one this year,Disagree,Disagree,Don't know,Agree,Agree,Agree,Disagree,Agree,Yes,Presentation,Yes,80+,Male,No thank you
Email,A desktop or laptop computer,United States,Yes,Several times a week,Somewhat,Somewhat,Somewhat,Absolutely,Absolutely,Absolutely,Absolutely,Somewhat,Somewhat,Yes,I haven't seen one this year,Don't know,Disagree,Agree,Agree,Agree,Don't know,Disagree,Agree,Yes,References,No,60-69,Male,No thank you
Email,A desktop or laptop computer,United States,Yes,Several times a week,Somewhat,Somewhat,Somewhat,Absolutely,Absolutely,Somewhat,Absolutely,Absolutely,Somewhat,I had never thought about it before,Not sure,Agree,Disagree,Agree,Agree,Agree,Don't know,Disagree,Disagree,Yes,Community,Yes,70-79,Male,No thank you
Email,A desktop or laptop computer,United States,Yes,Several times a week,Somewhat,Somewhat,Somewhat,Absolutely,Absolutely,Somewhat,Absolutely,Absolutely,Somewhat,Yes,This was the first time I saw the message,Disagree,Disagree,Agree,Don't know,Agree,Agree,Disagree,Agree,Yes,References,Yes,40-49,Female,No thank you
Email,A desktop or laptop computer,United States,Yes,Several times a week,Somewhat,Somewhat,Somewhat,Not at all,Somewhat,Absolutely,Absolutely,Absolutely,Absolutely,Yes,Not sure,Don't know,Disagree,Disagree,Agree,Agree,Agree,Disagree,Agree,No,References,No,30-39,Male,No thank you
Email,A desktop or laptop computer,United States,Yes,Several times a week,Somewhat,Somewhat,Somewhat,Somewhat,Somewhat,Somewhat,Somewhat,Somewhat,Absolutely,Yes,This was the first time I saw the message,Agree,Don't know,Don't know,Agree,Agree,Agree,Disagree,Don't know,No,References,No,70-79,Male,No thank you
Email,A desktop or laptop computer,United States,Yes,Weekly,Absolutely,Absolutely,Absolutely,Absolutely,Absolutely,Absolutely,Absolutely,Absolutely,Absolutely,I had never thought about it before,This was the first time I saw the message,Agree,Disagree,Don't know,Agree,Agree,Don't know,Disagree,Agree,Yes,Presentation,Yes,70-79,Female,No thank you
Email,A desktop or laptop computer,United States,Yes,Weekly,Absolutely,Absolutely,Absolutely,Absolutely,Absolutely,Absolutely,Absolutely,Absolutely,Absolutely,I had never thought about it before,This was the first time I saw the message,Don't know,Disagree,Disagree,Agree,Agree,Agree,Disagree,Agree,Yes,Presentation,Yes,60-69,Female,No thank you
Email,A desktop or laptop computer,United States,Yes,Weekly,Absolutely,Absolutely,Absolutely,Absolutely,Absolutely,Absolutely,Absolutely,Absolutely,Absolutely,No,I haven't seen one this year,Disagree,Don't know,Disagree,Don't know,Don't know,Agree,Disagree,Agree,Yes,References,No,50-59,Female,No thank you
Email,A desktop or laptop computer,United States,Yes,Weekly,Absolutely,Absolutely,Absolutely,Absolutely,Absolutely,Absolutely,Absolutely,Absolutely,Absolutely,No,Not sure,Agree,Don't know,Agree,Agree,Agree,Disagree,Disagree,Agree,Yes,References,Yes,60-69,Male,No thank you
Email,A desktop or laptop computer,United States,Yes,Weekly,Absolutely,Absolutely,Absolutely,Absolutely,Absolutely,Absolutely,Absolutely,Absolutely,Absolutely,Yes,I haven't seen one this year,Agree,Disagree,Agree,Agree,Agree,Agree,Disagree,Agree,Yes,Presentation,Yes,80+,Male,No thank you
Email,A desktop or laptop computer,United States,Yes,Weekly,Absolutely,Absolutely,Absolutely,Absolutely,Absolutely,Absolutely,Absolutely,Absolutely,Absolutely,Yes,I haven't seen one this year,Don't know,Disagree,Agree,Agree,Disagree,Agree,Disagree,Agree,Yes,References,Yes,60-69,Male,No thank you
Email,A desktop or laptop computer,United States,Yes,Weekly,Absolutely,Absolutely,Absolutely,Absolutely,Absolutely,Absolutely,Absolutely,Absolutely,Absolutely,Yes,Not sure,Agree,Don't know,Don't know,Agree,Agree,Agree,Disagree,Agree,Yes,Presentation,No,70-79,Female,No thank you
Email,A desktop or laptop computer,United States,Yes,Weekly,Absolutely,Absolutely,Absolutely,Absolutely,Absolutely,Absolutely,Absolutely,Absolutely,Absolutely,Yes,This was the first time I saw the message,Agree,Disagree,Agree,Agree,Agree,Agree,Disagree,Agree,Yes,Presentation,Yes,80+,Male,No thank you
Email,A desktop or laptop computer,United States,Yes,Weekly,Absolutely,Absolutely,Absolutely,Absolutely,Absolutely,Absolutely,Absolutely,Absolutely,Absolutely,Yes,This was the first time I saw the message,Agree,Disagree,Agree,Agree,Agree,Agree,Disagree,Agree,Yes,References,Yes,60-69,Female,No thank you
Email,A desktop or laptop computer,United States,Yes,Weekly,Absolutely,Absolutely,Absolutely,Absolutely,Absolutely,Absolutely,Absolutely,Absolutely,Absolutely,Yes,This was the first time I saw the message,Agree,Disagree,Agree,Agree,Agree,Agree,Disagree,Don't know,Yes,References,Yes,80+,Male,No thank you
Email,A desktop or laptop computer,United States,Yes,Weekly,Absolutely,Absolutely,Absolutely,Absolutely,Absolutely,Absolutely,Absolutely,Absolutely,Absolutely,Yes,This was the first time I saw the message,Agree,Disagree,Disagree,Agree,Agree,Agree,Disagree,Agree,Yes,Presentation,Yes,60-69,Male,No thank you
Email,A desktop or laptop computer,United States,Yes,Weekly,Absolutely,Absolutely,Absolutely,Absolutely,Absolutely,Absolutely,Absolutely,Absolutely,Absolutely,Yes,This was the first time I saw the message,Disagree,Disagree,Agree,Agree,Agree,Agree,Disagree,Agree,Yes,Presentation,Yes,60-69,Female,No thank you
Email,A desktop or laptop computer,United States,Yes,Weekly,Absolutely,Absolutely,Absolutely,Absolutely,Absolutely,Absolutely,Absolutely,Absolutely,Absolutely,Yes,This was the first time I saw the message,Disagree,Disagree,Agree,Agree,Agree,Agree,Disagree,Agree,Yes,Presentation,Yes,70-79,Male,No thank you
Email,A desktop or laptop computer,United States,Yes,Weekly,Absolutely,Absolutely,Absolutely,Absolutely,Absolutely,Absolutely,Absolutely,Absolutely,Absolutely,Yes,This was the first time I saw the message,Disagree,Disagree,Agree,Agree,Agree,Agree,Disagree,Agree,Yes,References,No,60-69,Male,No thank you
Email,A desktop or laptop computer,United States,Yes,Weekly,Absolutely,Absolutely,Absolutely,Absolutely,Absolutely,Absolutely,Absolutely,Absolutely,Absolutely,Yes,This was the first time I saw the message,Don't know,Don't know,Agree,Agree,Agree,Don't know,Don't know,Agree,No,Presentation,No,60-69,Female,No thank you
Email,A desktop or laptop computer,United States,Yes,Weekly,Absolutely,Absolutely,Absolutely,Absolutely,Absolutely,Absolutely,Absolutely,Absolutely,Somewhat,Yes,This was the first time I saw the message,Agree,Disagree,Agree,Agree,Agree,Agree,Agree,Agree,No,References,No,50-59,Male,No thank you
Email,A desktop or laptop computer,United States,Yes,Weekly,Absolutely,Absolutely,Absolutely,Absolutely,Absolutely,Absolutely,Absolutely,Not at all,Absolutely,Yes,This was the first time I saw the message,Don't know,Disagree,Don't know,Agree,Agree,Disagree,Disagree,Agree,Yes,Community,No,60-69,Female,No thank you
